weight,height ,class,class name
103.32,171.34,3,large
113.23,170,3,large
107.88,171.57,3,large
117.15,172.41,3,large
112.36,169.69,3,large
112.53,169.27,3,large
108.68,171.59,3,large
106.73,169.98,3,large
107.17,174.18,3,large
104.98,167.1,3,large
106.81,166.66,3,large
114.58,167.62,3,large
107.68,170.31,3,large
109.77,169.87,3,large
116.03,169.47,3,large
108.07,172.09,3,large
109.22,169.66,3,large
112.68,171.15,3,large
110.77,173.64,3,large
111.79,172.59,3,large
108.53,168.91,3,large
109.31,174.96,3,large
116.27,172.17,3,large
117.83,170.52,3,large
109.87,167.62,3,large
107,173.81,3,large
109.65,169.75,3,large
107.76,169.75,3,large
107.22,170.07,3,large
102.35,170.51,3,large
104,174.95,3,large
109.89,173.02,3,large
107.49,169.82,3,large
115.12,173.55,3,large
102.83,169.21,3,large
106.4,167.61,3,large
111.95,168.98,3,large
111.82,168.64,3,large
108.3,169.72,3,large
106.11,169.85,3,large
100.82,171.85,3,large
108.16,168.42,3,large
111.82,172.24,3,large
109.53,169.31,3,large
104.7,171.14,3,large
113.7,174.11,3,large
112.85,170.3,3,large
109.26,171.12,3,large
110.32,168.45,3,large
110.29,170.52,3,large
110.69,168.24,3,large
112.99,169.62,3,large
108.6,168.42,3,large
116.15,170.2,3,large
105.57,168.03,3,large
108.75,171.92,3,large
106.9,170.59,3,large
107.42,167.13,3,large
103.6,165.62,3,large
114.51,166.64,3,large
110.3,167.91,3,large
109.51,169.98,3,large
110.37,170.86,3,large
107.25,167.29,3,large
108.57,165.99,3,large
113.48,168.89,3,large
109.74,166.18,3,large
111.98,169.46,3,large
112.54,167.41,3,large
113.98,170.99,3,large
107.93,168.57,3,large
107.11,170.15,3,large
111.47,167.84,3,large
106.35,173.88,3,large
114.55,170.19,3,large
105.84,169.38,3,large
114.23,167.03,3,large
116.3,170.76,3,large
105.01,167.55,3,large
114.58,167.39,3,large
112.01,168.42,3,large
110.45,168.51,3,large
109.08,168.61,3,large
109.28,173.71,3,large
113.42,171.45,3,large
107.5,173.03,3,large
107.64,164.01,3,large
121.97,169.38,3,large
116.16,169.66,3,large
114.21,169.28,3,large
113.71,173.69,3,large
109.9,168.84,3,large
103.26,168.19,3,large
109.26,170.71,3,large
112.95,167.22,3,large
112.6,173.64,3,large
116.21,172.26,3,large
114.73,175.21,3,large
111.76,171.24,3,large
107.86,170.46,3,large
108.91,172.77,3,large
111.98,170.3,3,large
108.18,169.96,3,large
108.28,167.89,3,large
115.63,168.27,3,large
109.48,169.92,3,large
103.88,171.48,3,large
101.51,172.19,3,large
110.95,168.54,3,large
108.14,168.94,3,large
108.46,168.02,3,large
109.46,167.21,3,large
110.14,170.65,3,large
106.05,169.33,3,large
109.9,172.99,3,large
101.5,169.04,3,large
106.38,171.95,3,large
108.47,168.86,3,large
111.07,171.01,3,large
111.08,172.75,3,large
114.91,169.58,3,large
116.52,170.49,3,large
111.72,164.11,3,large
106.8,168.95,3,large
112.07,170.45,3,large
114.85,170.25,3,large
114.37,173.72,3,large
110.4,170.76,3,large
104.36,170,3,large
105.01,171.17,3,large
108.58,167.11,3,large
112.02,168.95,3,large
107.72,171.11,3,large
103.92,169.48,3,large
115.12,164.65,3,large
108.25,171.62,3,large
113.87,166.94,3,large
111.69,167.18,3,large
104.94,170.95,3,large
110.21,169.46,3,large
112.61,168.26,3,large
107.34,166.47,3,large
107.31,168.61,3,large
111.24,165.11,3,large
105.98,170.79,3,large
107.36,169.83,3,large
115.13,167.08,3,large
108.67,169.56,3,large
111.76,176.57,3,large
108.11,170.5,3,large
104.02,170.89,3,large
108.15,173.6,3,large
107.83,170.86,3,large
110.78,170.02,3,large
108.05,170.16,3,large
113.91,170.71,3,large
102.04,172.39,3,large
111.51,170.67,3,large
107.94,172.62,3,large
113.74,169.76,3,large
110.26,171.85,3,large
116.32,168.84,3,large
108.42,171.91,3,large
108.77,167.37,3,large
111.84,168.98,3,large
114.08,168.87,3,large
105.32,174.03,3,large
99.736,167.74,3,large
109.26,167.23,3,large
110.96,170.6,3,large
115.9,167.3,3,large
108.99,167.65,3,large
110.36,171.05,3,large
112.6,170.63,3,large
107.6,173,3,large
106.07,170.85,3,large
109.11,173.21,3,large
103.12,171.79,3,large
111.96,173.64,3,large
105.99,170.29,3,large
103.98,165.34,3,large
110.23,168.55,3,large
111.85,169.44,3,large
109.09,170.43,3,large
112.06,168.95,3,large
112.92,171.19,3,large
112.64,170.55,3,large
109.19,174.35,3,large
111.03,167.14,3,large
107.86,170.02,3,large
115.85,169.19,3,large
107.21,172.83,3,large
105.54,171.2,3,large
107.57,171.8,3,large
107.31,169.75,3,large
105.05,172.04,3,large
105.05,173.41,3,large
116.7,168.45,3,large
110.26,167.98,3,large
106.42,170.16,3,large
114.13,168.46,3,large
106.29,172.75,3,large
115.94,169.39,3,large
108.87,167.53,3,large
107.02,170.18,3,large
115.11,168.24,3,large
107.84,166.73,3,large
110.03,170.89,3,large
112.82,168.74,3,large
111.12,170.85,3,large
107.52,172.62,3,large
101.84,169.9,3,large
106.97,168.58,3,large
112.64,170.74,3,large
114.17,171.97,3,large
110.95,170.94,3,large
113.59,169.91,3,large
111.25,169.84,3,large
115.62,167.73,3,large
115.81,169.7,3,large
107.74,169.91,3,large
110.08,171.35,3,large
112.33,171.75,3,large
114.97,170.48,3,large
110.57,168.19,3,large
108.01,166.9,3,large
109.88,170.2,3,large
104.84,169.52,3,large
107.94,170.34,3,large
106.67,164.73,3,large
110.71,171.39,3,large
109.05,170.69,3,large
114.44,169.8,3,large
110.76,169.11,3,large
105.61,171.33,3,large
111.7,170.49,3,large
106.15,168.4,3,large
110.8,170.03,3,large
119.47,167.86,3,large
108.31,168.26,3,large
110.78,173.42,3,large
114.44,165.82,3,large
106.07,167.27,3,large
114.86,175.93,3,large
108.45,170.21,3,large
113.23,170.89,3,large
107.93,173.04,3,large
116.7,165.66,3,large
114.62,173.94,3,large
107.34,172.37,3,large
117.08,167.66,3,large
108.92,169.39,3,large
113.12,170.98,3,large
110.69,168.06,3,large
109.98,168.57,3,large
117.87,168.84,3,large
104.04,169.67,3,large
104.12,168.54,3,large
113.14,171.34,3,large
101.62,170.21,3,large
113.18,173.09,3,large
115.06,168.31,3,large
104.24,172.16,3,large
109.87,171.21,3,large
107.68,171.44,3,large
113.61,169.8,3,large
107.55,169.82,3,large
113.11,167.01,3,large
107.04,172.62,3,large
114.17,169.57,3,large
111.44,170.88,3,large
105.41,171.67,3,large
105.54,169.44,3,large
110.22,170.37,3,large
102.34,169.03,3,large
113.55,172.62,3,large
115.72,167.97,3,large
112.56,172.91,3,large
105.56,172.33,3,large
110.93,173.3,3,large
118.67,170.64,3,large
114.87,173.23,3,large
112.11,169.87,3,large
113.39,169.65,3,large
115.2,169.05,3,large
110.74,171.02,3,large
109.59,169.07,3,large
108.96,169.87,3,large
110.63,169.43,3,large
109.1,169.52,3,large
107.04,165.24,3,large
106.4,169.47,3,large
112.35,166.18,3,large
107.81,170.72,3,large
106.35,171.65,3,large
104.69,168.44,3,large
104.68,171.55,3,large
112.66,170.96,3,large
108.59,170.03,3,large
112.4,173.93,3,large
114.71,171.73,3,large
108.97,169.93,3,large
112.81,171.57,3,large
121.22,171.45,3,large
108.7,173.77,3,large
111.73,166.89,3,large
108.82,171.63,3,large
114.33,170.46,3,large
108.45,167.98,3,large
108.38,166.29,3,large
112.57,168.01,3,large
109.92,169.79,3,large
107.35,170.91,3,large
101.61,171.51,3,large
104.55,169.29,3,large
107.91,169.48,3,large
113.05,171.51,3,large
112.71,171.86,3,large
112.12,172.69,3,large
113.98,165.76,3,large
109.23,167.3,3,large
111.48,170.64,3,large
109.76,172.35,3,large
111.74,168,3,large
109.28,169.35,3,large
114,168.98,3,large
103.95,169.85,3,large
119.15,168.99,3,large
108.95,171.69,3,large
105.23,166.53,3,large
105.57,174.52,3,large
109.84,166.95,3,large
115.04,172.26,3,large
106.35,172.59,3,large
111.62,169.63,3,large
106.8,170.4,3,large
113.7,169,3,large
107.86,171.76,3,large
106.91,170.72,3,large
118.43,170.52,3,large
111.08,171.92,3,large
115.07,169.81,3,large
113.71,172.69,3,large
110.81,169.95,3,large
115.24,171.55,3,large
109.56,170.17,3,large
112.11,171.15,3,large
103.98,170.41,3,large
105.27,171.32,3,large
112.96,169.06,3,large
108.63,172.68,3,large
108.41,169.24,3,large
111.49,170.82,3,large
99.818,167.46,3,large
108.6,173.09,3,large
105.82,171.89,3,large
111.83,169.33,3,large
110.12,168.02,3,large
104.07,169.16,3,large
109.62,170.85,3,large
109.13,170.96,3,large
112.03,171.51,3,large
107.58,168.77,3,large
104.77,170.09,3,large
109.71,169.63,3,large
111.94,168.62,3,large
111.4,171.87,3,large
112.56,170.81,3,large
106.37,169.24,3,large
106.7,169.11,3,large
107.41,169.94,3,large
112.39,168.45,3,large
111.1,168,3,large
111.36,169.84,3,large
113.94,169.12,3,large
112.62,169.35,3,large
109.33,171,3,large
110.63,173.92,3,large
118.63,168.18,3,large
115.58,174.18,3,large
108.26,170.3,3,large
102.78,168.49,3,large
108.48,171.45,3,large
110.52,170.88,3,large
102.26,168.79,3,large
115.05,170.28,3,large
115.5,166.79,3,large
109.95,164.27,3,large
108.48,170.68,3,large
112.91,167.58,3,large
112.83,171.42,3,large
109.5,171.35,3,large
107.85,172.28,3,large
111,171.44,3,large
117.21,171.72,3,large
104.36,169.38,3,large
116.65,175.01,3,large
102.89,170.6,3,large
106.76,170.89,3,large
112.22,172.95,3,large
114.3,167.67,3,large
106.66,176.78,3,large
109.29,167.28,3,large
106.84,173.19,3,large
104.03,172.99,3,large
114.42,168.51,3,large
108.14,165.59,3,large
110.12,167.96,3,large
118.18,170.36,3,large
111.32,171.04,3,large
109.9,170.71,3,large
112.79,168.95,3,large
110.93,169.87,3,large
105.33,174,3,large
112.84,170.96,3,large
110.03,169.53,3,large
109.66,170.04,3,large
112.95,172.14,3,large
110.76,169.29,3,large
107.88,171.87,3,large
105.32,168.2,3,large
112.52,168.41,3,large
113.05,168.21,3,large
110.79,165.94,3,large
110.36,173.2,3,large
109.65,172.77,3,large
109.54,168.47,3,large
109.19,171.18,3,large
115.55,173.03,3,large
114.5,168.09,3,large
108.56,167.81,3,large
112.86,169.07,3,large
107.75,172.18,3,large
107.22,170.64,3,large
109.53,169.64,3,large
110.8,172.46,3,large
107.81,167.55,3,large
104.43,167.66,3,large
113.1,170.04,3,large
108.27,170.83,3,large
110.09,170.7,3,large
112.26,167.89,3,large
110.32,169.09,3,large
110.09,169.43,3,large
111.38,170.42,3,large
112.13,170.34,3,large
107.77,170.49,3,large
111.36,168.33,3,large
112.35,171.26,3,large
111.37,172.35,3,large
104.1,169.56,3,large
114.44,169.23,3,large
105.97,171.13,3,large
117.53,168.15,3,large
107.44,173.89,3,large
109.15,168.24,3,large
114.22,170.05,3,large
104.74,168.25,3,large
111.8,169,3,large
112.85,169.65,3,large
112.08,172.29,3,large
107.18,169.08,3,large
111.76,169.93,3,large
106.21,169.64,3,large
111.16,172.68,3,large
107.86,165.5,3,large
110.73,171.26,3,large
106.84,170.17,3,large
111.6,166.74,3,large
108.09,170.06,3,large
106.7,169.84,3,large
101.45,169.94,3,large
111.82,171.38,3,large
116.73,170.03,3,large
107.85,171.54,3,large
115.57,173.84,3,large
109.28,171.56,3,large
106.85,169.73,3,large
110.32,168.42,3,large
108.42,174.12,3,large
112.69,169.15,3,large
106.67,172.35,3,large
110.5,171.91,3,large
111.11,171.51,3,large
110.49,170.87,3,large
111.11,168.73,3,large
108.36,171.72,3,large
104.27,169.74,3,large
111.31,170.04,3,large
106.34,169.93,3,large
114.31,168.99,3,large
108.81,167.34,3,large
113.34,169.06,3,large
116.68,172.77,3,large
108.69,174.48,3,large
107.67,169.91,3,large
114.31,171.42,3,large
111.23,170.97,3,large
110.14,166.3,3,large
110.55,170.42,3,large
107.14,167.96,3,large
114.07,166.44,3,large
108.22,168.43,3,large
114.3,173.76,3,large
108.12,170.2,3,large
115.64,167.6,3,large
111.15,171.6,3,large
97.983,171.1,3,large
109.29,169.31,3,large
114.88,171.25,3,large
108.77,169.36,3,large
107.48,167.15,3,large
111.74,167.19,3,large
115.67,169.69,3,large
112.87,167.86,3,large
110.44,168.83,3,large
112,170.12,3,large
112.01,170.32,3,large
109.3,166.5,3,large
111.54,170.7,3,large
109.95,169.79,3,large
112.72,171.44,3,large
112.41,171.91,3,large
104.47,167.06,3,large
107.88,171.42,3,large
105.23,170.35,3,large
110.37,172.91,3,large
101.18,170.42,3,large
109.54,168.35,3,large
114.1,165.42,3,large
111.69,167.72,3,large
115.47,167.3,3,large
109.94,170.35,3,large
107.92,166.99,3,large
102.89,166.87,3,large
120.21,170.32,3,large
111.13,174.26,3,large
114.13,168.06,3,large
112.07,166.43,3,large
108.5,164.81,3,large
108.76,168.02,3,large
100.22,171.21,3,large
106.1,169.61,3,large
108.36,170.05,3,large
107.44,171.52,3,large
112.82,173.27,3,large
111.77,165.69,3,large
108.04,169.04,3,large
105.41,168.37,3,large
113.03,168.48,3,large
109.69,164.24,3,large
111.29,167.08,3,large
111.34,172.69,3,large
109.54,171.54,3,large
112.77,170.2,3,large
110.88,171.6,3,large
110.18,166.93,3,large
105.88,169.65,3,large
110.15,169.17,3,large
113.55,171.68,3,large
108.42,173.31,3,large
111.55,168.05,3,large
112.46,172.43,3,large
122.9,170.13,3,large
107.22,172.86,3,large
109.21,172.2,3,large
108.33,167.91,3,large
104.06,174.28,3,large
110.71,166.78,3,large
111.26,170.48,3,large
108.6,173.54,3,large
109.83,166.63,3,large
109.6,169.25,3,large
108.83,169.13,3,large
106.69,170.36,3,large
107.21,171.3,3,large
106.45,169.36,3,large
112.71,170.98,3,large
109.9,174.86,3,large
111.27,173.48,3,large
107.28,173.87,3,large
101.61,171.22,3,large
110.19,168.46,3,large
112.42,170.83,3,large
114.43,171.52,3,large
102.94,172.31,3,large
111.15,171.69,3,large
110.61,168.66,3,large
110.18,167.11,3,large
109.57,166.96,3,large
117.53,168.78,3,large
105.52,171.13,3,large
110.78,173.46,3,large
111.71,169.79,3,large
102.34,172.06,3,large
111.7,167.26,3,large
115.65,172.99,3,large
108.89,170.17,3,large
108.87,172.78,3,large
104.36,171.42,3,large
111.17,168.56,3,large
114.01,167.82,3,large
105.13,164.84,3,large
104.77,169.74,3,large
107.67,169.67,3,large
110.37,169.12,3,large
114.34,172.05,3,large
112.18,169.97,3,large
109.68,171.54,3,large
106.73,171.7,3,large
110.24,170.61,3,large
112.09,168.02,3,large
107.2,171.28,3,large
110.89,169.05,3,large
111.05,166.76,3,large
115.14,172.18,3,large
116.03,175.47,3,large
102.78,168.21,3,large
114.24,170.04,3,large
107.48,172.76,3,large
104.92,165.23,3,large
107.65,165.7,3,large
108.15,169.45,3,large
111.21,172.34,3,large
109.16,177.58,3,large
104.76,177.18,3,large
108.65,172.27,3,large
102.61,171.43,3,large
116.13,168.72,3,large
107.51,166.01,3,large
112.69,169.78,3,large
112.58,170.4,3,large
107.47,170.22,3,large
104.09,173.71,3,large
104.07,170.25,3,large
113.13,173.58,3,large
109.54,171.72,3,large
114.12,171.81,3,large
108.19,166.86,3,large
98.663,171.78,3,large
105.8,171.47,3,large
113.08,168.44,3,large
110.8,170.86,3,large
117.25,171.01,3,large
111.34,171.23,3,large
103.06,171.62,3,large
119.62,172.62,3,large
114.16,170.18,3,large
104.35,171.21,3,large
110.86,170.02,3,large
109.83,172.2,3,large
107.07,168.66,3,large
102.98,172.35,3,large
106.33,167.28,3,large
111.06,171.98,3,large
107.85,169.69,3,large
106.68,170.69,3,large
110.19,169.23,3,large
120.09,169.72,3,large
110.95,170.71,3,large
112.98,171.94,3,large
107.9,171.98,3,large
103.97,170.79,3,large
105.63,172.8,3,large
112.1,170.84,3,large
110.19,172.73,3,large
109.82,174.24,3,large
113.33,167.36,3,large
118.06,167.48,3,large
113.73,172.79,3,large
108.7,169.66,3,large
111.17,171.07,3,large
113.64,173.5,3,large
110.27,168.57,3,large
115.71,167.83,3,large
114.79,170.2,3,large
112.32,170.42,3,large
103.97,171.17,3,large
105.37,171.13,3,large
106.09,166.81,3,large
114.06,169.55,3,large
109.9,169.46,3,large
117.36,164.76,3,large
109.53,167.06,3,large
109.96,171.73,3,large
109.13,167.54,3,large
114.97,170.54,3,large
114.08,166.07,3,large
110.72,170.66,3,large
108.06,171.97,3,large
108.55,172.55,3,large
108.59,169.03,3,large
112.64,167.81,3,large
113.93,171.75,3,large
116.37,169.9,3,large
114.02,170.13,3,large
105.83,172.75,3,large
113.9,174.08,3,large
110.49,168.04,3,large
107.25,168.91,3,large
109.22,170.19,3,large
109.44,171.5,3,large
110.01,173,3,large
110.55,171.27,3,large
109.48,169.04,3,large
108.28,172.24,3,large
114.77,171.3,3,large
115.6,169.64,3,large
112.11,171.33,3,large
110.27,170.45,3,large
115.51,174.08,3,large
108.57,169.44,3,large
108.83,172.83,3,large
110.22,172.65,3,large
113.86,168.81,3,large
109.61,171.52,3,large
112.13,172.01,3,large
109.61,173.66,3,large
110.86,167.1,3,large
102.34,168.2,3,large
115.41,170.36,3,large
113.9,164.71,3,large
105.89,166.59,3,large
100.41,165.96,3,large
116.42,171.56,3,large
110.23,168.59,3,large
113.62,176.71,3,large
112.3,171.81,3,large
111.6,171.82,3,large
114.55,169.64,3,large
111.84,169.3,3,large
103.4,171.82,3,large
112.63,172.64,3,large
108.68,173.26,3,large
110.75,173.08,3,large
110.85,172.44,3,large
111.33,169.94,3,large
107.84,169.94,3,large
107.79,168.03,3,large
105.84,169.7,3,large
114.25,170.88,3,large
110.36,166.89,3,large
111.76,169.09,3,large
114.01,169.09,3,large
105.52,170.21,3,large
105.61,169.27,3,large
109.32,169.28,3,large
112.67,167.07,3,large
106.63,167.41,3,large
107.09,167.11,3,large
112.07,170.69,3,large
111.22,170.97,3,large
112.16,165.81,3,large
112.68,167.49,3,large
114.05,169.17,3,large
103.27,171.21,3,large
110.56,170.47,3,large
111.43,171.92,3,large
103.41,166.98,3,large
110.36,168.53,3,large
114.13,166.98,3,large
104.11,170.2,3,large
110.16,168.18,3,large
107.77,171.7,3,large
112.74,166.22,3,large
105.65,170.18,3,large
105.62,165.16,3,large
115.01,167.97,3,large
111.87,169.82,3,large
115.31,170.89,3,large
113.36,170.74,3,large
112.38,166.07,3,large
110.47,171.06,3,large
104.88,171.79,3,large
109.97,168.21,3,large
110.8,172.27,3,large
111.96,168.74,3,large
106.47,168.1,3,large
110.35,170.42,3,large
116.65,171.47,3,large
107.86,171.03,3,large
110.41,170.67,3,large
110.69,171.32,3,large
106.45,169.31,3,large
111.4,171.53,3,large
110.82,171.39,3,large
100.79,166.51,3,large
118.58,168.71,3,large
115.33,172.11,3,large
114.69,169.19,3,large
113.32,168.62,3,large
108.67,169.43,3,large
105.36,172.08,3,large
108.18,167.19,3,large
111.95,171.75,3,large
117.4,171.79,3,large
106.12,171.14,3,large
117.23,168.54,3,large
105.92,167.48,3,large
113.11,172.04,3,large
109.72,170.92,3,large
102.44,170.27,3,large
119.68,170.4,3,large
105.33,170.91,3,large
107.26,170.82,3,large
108.25,172.68,3,large
108.55,171.48,3,large
110.82,170.2,3,large
111.28,172.19,3,large
118.1,174.24,3,large
115.51,170.56,3,large
113.73,172.21,3,large
107.45,167.56,3,large
114.16,172.57,3,large
109.23,168.73,3,large
108.88,169.25,3,large
112.11,171.53,3,large
105.37,169.09,3,large
100.69,165.13,3,large
108.4,165.56,3,large
106.73,166.9,3,large
113.31,171.22,3,large
108.98,168.89,3,large
115.58,169.26,3,large
107.97,167.6,3,large
112.43,174.2,3,large
111.9,169.46,3,large
111.52,168.2,3,large
106.25,170.58,3,large
110.23,166.49,3,large
109.51,168.83,3,large
107.76,170.22,3,large
108.82,174.67,3,large
108.13,170.67,3,large
108.8,170.7,3,large
106.66,171.74,3,large
105.27,172.32,3,large
107.5,168.8,3,large
108.88,170.8,3,large
113.87,166.21,3,large
107.72,171.06,3,large
116.03,167.47,3,large
104.73,169.64,3,large
117.36,170.46,3,large
110.69,168.11,3,large
101.61,172.85,3,large
112.74,168.85,3,large
101.38,168.59,3,large
111.32,171.52,3,large
118.72,172.95,3,large
109.36,170.4,3,large
111.89,167.65,3,large
112.61,172.33,3,large
108.55,168.31,3,large
113.18,165.47,3,large
108.55,167.78,3,large
113.4,173.45,3,large
106.13,174.61,3,large
110.27,170.48,3,large
108.87,170.21,3,large
106.99,166.02,3,large
110.34,165.98,3,large
104.29,171.68,3,large
103.65,169.44,3,large
104.37,168.25,3,large
106.89,168.83,3,large
113.26,168.94,3,large
110.19,169.72,3,large
114.83,167.56,3,large
113.82,170.47,3,large
108.14,170.62,3,large
104.73,171.85,3,large
110.11,168.88,3,large
108.65,173.55,3,large
114.74,169.26,3,large
107.16,171.2,3,large
116.12,168.98,3,large
110.98,173.82,3,large
111.8,168.93,3,large
107.23,172.08,3,large
106.07,169.2,3,large
109.32,172.11,3,large
110.08,172.44,3,large
104.34,169.64,3,large
110.43,169.25,3,large
107.02,168.74,3,large
111.63,169.57,3,large
113.78,169.03,3,large
102.68,165.8,3,large
107.19,169.39,3,large
108.95,170.65,3,large
101.28,168.32,3,large
99.953,168.56,3,large
103.44,168.64,3,large
113.47,169.91,3,large
116.27,168.17,3,large
107.53,167.22,3,large
108.25,173.45,3,large
110.69,168.75,3,large
113.15,171.21,3,large
113.41,167.38,3,large
119.71,174.42,3,large
111.83,170.02,3,large
105.48,172.6,3,large
118.98,171.72,3,large
106.14,169.98,3,large
107.27,170.7,3,large
113.51,168.61,3,large
110.68,170.25,3,large
110.26,171.91,3,large
110.02,168.8,3,large
104.81,168.73,3,large
105.02,169.54,3,large
103.51,171.7,3,large
112.93,167.8,3,large
106.53,167.65,3,large
103.28,169.35,3,large
111.85,169.41,3,large
109.02,171.54,3,large
104.95,172.41,3,large
111.12,167.62,3,large
